day,date,time,operator,branch,driver,temperature,bill,pizzas
Saturday,31-May-14,29.332206440855092,Laura,East,Mario,51.344873745909254,45.1,2
Saturday,31-May-14,32.01554558766581,Laura,Centre,Bruno,80.1477719234411,39.9,7
Saturday,31-May-14,27.246792689699536,Laura,Centre,Bruno,60.5741174601555,58.1,3
Saturday,31-May-14,25.09264217079277,Melissa,West,Domenico,78.89024352368551,28.7,3
Saturday,31-May-14,35.64121877137929,Melissa,East,Luigi,50.958265159807155,32.0,3
Saturday,31-May-14,25.692429828332106,Laura,East,Domenico,75.21637136800108,29.7,5
Saturday,31-May-14,28.90092758068046,Laura,West,Salvatore,70.71183034441198,55.1,7
Saturday,31-May-14,37.00747323646551,Laura,West,Domenico,70.87507694182652,58.6,2
Saturday,31-May-14,38.244007862714795,Laura,West,Luigi,78.55019016533211,39.2,1
Saturday,31-May-14,29.92976332935895,Laura,Centre,Salvatore,66.31233210653849,47.1,4
Saturday,31-May-14,37.52963561854394,Laura,East,Domenico,57.04012903254246,25.2,1
Saturday,31-May-14,30.71001247937196,Laura,Centre,Bruno,63.92853862573243,50.4,3
Saturday,31-May-14,28.753230259735325,Laura,West,Bruno,52.01966983841047,52.0,7
Saturday,31-May-14,28.585235819415328,Melissa,West,Bruno,63.11666556791653,55.8,6
Saturday,31-May-14,31.325344947433425,Laura,West,Luigi,60.14682385834181,37.2,3
Saturday,31-May-14,32.892856758622464,Laura,Centre,Salvatore,65.6057318749549,48.5,4
Saturday,31-May-14,32.76838497325761,Laura,East,Salvatore,76.00788846458059,38.9,2
Saturday,31-May-14,26.780751672914942,Melissa,Centre,Salvatore,63.556851923180155,52.9,4
Saturday,31-May-14,25.970970734563647,Laura,Centre,Domenico,80.24947520252967,45.6,2
Saturday,31-May-14,30.955486480234992,Laura,Centre,Luigi,55.620696810854255,71.3,4
Saturday,31-May-14,27.52763919888086,Laura,East,Domenico,70.49066335985958,31.4,3
Saturday,31-May-14,24.886252810620622,Melissa,West,Salvatore,66.82639175470564,40.0,2
Saturday,31-May-14,28.883852729361497,Melissa,Centre,Bruno,70.37133456112552,49.8,4
Saturday,31-May-14,32.322913314869524,Laura,West,Mario,74.3652965618776,46.7,4
Saturday,31-May-14,24.838159144151412,Laura,East,Domenico,62.35894307300103,32.0,1
Saturday,31-May-14,29.77916663639461,Laura,Centre,Luigi,68.86458093537613,45.7,3
Saturday,31-May-14,27.643531416988093,Laura,Centre,Salvatore,68.49123067251871,39.0,5
Saturday,31-May-14,28.951259693008915,Melissa,West,Bruno,62.39281817829878,42.7,3
